model,gpu,framework,precision,gpu_count,isl,osl,concurrency,rows,output_p50_tok_s_mw,output_p10_tok_s_mw,output_p90_tok_s_mw,input_p50_tok_s_mw,total_p50_tok_s_mw,median_tpot_ms,median_ttft_ms,power_w_p50,kv_pressure_proxy_isl_x_concurrency,decode_work_proxy_osl_x_concurrency,baseline_1024_1024_output_p50_tok_s_mw,realization_vs_same_config_1024_1024
gptoss120b,h200,vllm,fp4,8,1024,1024,16,54,225352.411427,222585.588382,238906.533133,227686.11205,453103.775803,0.004993,0.0347,1730.0,16384.0,16384.0,225352.411427,1.0
gptoss120b,h200,vllm,fp4,8,1024,8192,16,57,233810.465128,204208.997614,249212.480566,29360.423084,263144.42136,0.004819,0.036379,1730.0,16384.0,131072.0,225352.411427,1.037533
gptoss120b,h200,vllm,fp4,8,8192,1024,16,58,180980.766458,163390.50877,191480.768334,1452907.983989,1633040.272128,0.006044,0.116356,1730.0,131072.0,16384.0,225352.411427,0.803101
gptoss120b,h200,vllm,fp4,8,1024,1024,32,56,369643.420463,365258.392739,388139.822968,368552.731576,738117.562122,0.006071,0.035894,1730.0,32768.0,32768.0,369643.420463,1.0
gptoss120b,h200,vllm,fp4,8,1024,8192,32,56,394692.320679,389571.105445,419182.403732,49057.062295,443697.408733,0.005705,0.038981,1730.0,32768.0,262144.0,369643.420463,1.067765
gptoss120b,h200,vllm,fp4,8,8192,1024,32,57,268871.509217,266020.716639,282433.043341,2141517.823216,2404334.645987,0.00821,0.124849,1730.0,262144.0,32768.0,369643.420463,0.727381
gptoss120b,h200,vllm,fp4,8,1024,1024,4,55,71408.265871,51772.907586,77226.146566,72229.155593,143514.877309,0.003892,0.032328,1730.0,4096.0,4096.0,71408.265871,1.0
gptoss120b,h200,vllm,fp4,8,1024,8192,4,56,74043.351447,52386.786484,80279.722056,9455.723664,83491.919521,0.003843,0.034585,1730.0,4096.0,32768.0,71408.265871,1.036902
gptoss120b,h200,vllm,fp4,8,8192,1024,4,58,66199.243673,48193.12012,72039.065993,528892.476618,595091.720291,0.004151,0.118712,1730.0,32768.0,4096.0,71408.265871,0.927053
gptoss120b,h200,vllm,fp4,8,1024,1024,64,55,599482.399162,575221.657645,623757.068083,600182.591297,1199235.091305,0.007456,0.044612,1730.0,65536.0,65536.0,599482.399162,1.0
gptoss120b,h200,vllm,fp4,8,1024,8192,64,56,631901.345114,606241.815675,659204.778005,78939.950165,710799.952269,0.007139,0.044202,1730.0,65536.0,524288.0,599482.399162,1.054078
gptoss120b,h200,vllm,fp4,8,8192,1024,64,15,359916.133649,359054.773187,360976.977529,2884730.921175,3244204.11866,0.012451,0.177026,1730.0,524288.0,65536.0,599482.399162,0.600378
gptoss120b,h200,vllm,fp4,8,1024,1024,8,55,130355.046527,103877.921956,140064.022508,129668.006256,259747.241286,0.004298,0.033135,1730.0,8192.0,8192.0,130355.046527,1.0
gptoss120b,h200,vllm,fp4,8,1024,8192,8,56,133327.585123,102428.850487,144476.656403,16745.102331,150038.153972,0.004221,0.03412,1730.0,8192.0,65536.0,130355.046527,1.022803
gptoss120b,h200,vllm,fp4,8,8192,1024,8,57,115981.113899,92059.577237,124765.84889,918662.568364,1031705.630748,0.004763,0.118998,1730.0,65536.0,8192.0,130355.046527,0.889732
llama70b,b200,trt,fp4,1,1024,1024,128,12,2523423.302555,2513356.990229,2525118.419324,2528966.857702,5052390.160257,0.022211,0.463693,2170.0,131072.0,131072.0,2523423.302555,1.0
llama70b,b200,trt,fp4,1,1024,1024,16,11,535323.336089,534774.049776,537345.316723,541022.034794,1076345.370883,0.013157,0.321012,2170.0,16384.0,16384.0,535323.336089,1.0
llama70b,b200,trt,fp4,1,1024,8192,16,10,497230.713565,495672.386367,499938.256675,62382.767944,559613.481508,0.014418,0.07213,2170.0,16384.0,131072.0,535323.336089,0.928842
llama70b,b200,trt,fp4,1,1024,1024,32,12,964761.588134,963982.921584,966239.850916,961709.794937,1926471.383071,0.014472,0.357855,2170.0,32768.0,32768.0,964761.588134,1.0
llama70b,b200,trt,fp4,1,1024,8192,32,10,835140.103257,833428.047286,838750.052919,103691.184637,938831.287894,0.017308,0.082231,2170.0,32768.0,262144.0,964761.588134,0.865644
llama70b,b200,trt,fp4,1,8192,1024,32,10,482765.298498,482072.012158,483768.495887,3835502.645366,4317041.015008,0.029434,0.37234,2170.0,262144.0,32768.0,964761.588134,0.500399
llama70b,b200,trt,fp4,1,1024,1024,4,11,144200.781934,143974.735789,144411.009611,145611.010508,289811.792442,0.012043,0.30275,2170.0,4096.0,4096.0,144200.781934,1.0
llama70b,b200,trt,fp4,1,1024,8192,4,10,146065.435958,145404.230106,146440.58059,18625.166357,164704.641073,0.012406,0.065476,2170.0,4096.0,32768.0,144200.781934,1.012931
llama70b,b200,trt,fp4,1,1024,1024,64,11,1626912.05603,1625932.12872,1627964.746514,1627537.823008,3254557.649712,0.017087,0.410182,2170.0,65536.0,65536.0,1626912.05603,1.0
llama70b,b200,trt,fp4,1,8192,1024,64,10,611350.292157,610303.625,613208.841395,4895159.339462,5510575.799012,0.047033,0.412687,2170.0,524288.0,65536.0,1626912.05603,0.375773
llama70b,b200,trt,fp4,1,1024,1024,8,12,283046.582674,282819.783645,283527.719898,280955.893361,564002.476035,0.012404,0.308402,2170.0,8192.0,8192.0,283046.582674,1.0
llama70b,b200,trt,fp4,1,8192,1024,8,10,221510.242816,220852.975848,222356.13432,1748494.427558,1970436.022706,0.015933,0.348364,2170.0,65536.0,8192.0,283046.582674,0.782593
llama70b,b200,trt,fp4,2,1024,1024,128,11,1809202.939116,1802285.756939,1815369.88846,1814082.328066,3622380.406111,0.015455,0.321424,2170.0,131072.0,131072.0,1809202.939116,1.0
llama70b,b200,trt,fp4,2,1024,8192,128,10,1501317.906179,1494077.55066,1506916.9194,187975.170424,1689232.407527,0.019178,0.088666,2170.0,131072.0,1048576.0,1809202.939116,0.829823
llama70b,b200,trt,fp4,2,8192,1024,128,10,551107.775783,549920.780243,556065.813088,4424338.329491,4975446.105274,0.052194,0.466907,2170.0,1048576.0,131072.0,1809202.939116,0.304614
llama70b,b200,trt,fp4,2,1024,1024,16,12,373986.832564,372197.415101,375528.850009,377799.158096,751954.881965,0.009412,0.233955,2170.0,16384.0,16384.0,373986.832564,1.0
llama70b,b200,trt,fp4,2,8192,1024,16,10,253984.44681,252909.383638,254819.479142,2040654.023245,2292146.060896,0.01372,0.241067,2170.0,131072.0,16384.0,373986.832564,0.679127
llama70b,b200,trt,fp4,2,1024,1024,32,11,680737.474679,678502.042027,683428.032614,678584.124028,1359321.598706,0.010239,0.253088,2170.0,32768.0,32768.0,680737.474679,1.0
llama70b,b200,trt,fp4,2,1024,1024,4,11,97574.416503,97147.855052,98152.473014,98338.897306,196103.073534,0.008912,0.227596,2170.0,4096.0,4096.0,97574.416503,1.0
llama70b,b200,trt,fp4,2,1024,1024,64,12,1146151.965683,1143246.982292,1149334.543862,1146781.28557,2292820.705226,0.012121,0.29244,2170.0,65536.0,65536.0,1146151.965683,1.0
llama70b,b200,trt,fp4,2,1024,8192,64,11,987917.259698,986354.636174,991980.106732,123393.106839,1111267.678839,0.014536,0.071344,2170.0,65536.0,524288.0,1146151.965683,0.861943
llama70b,b200,trt,fp4,2,8192,1024,64,11,471133.00755,468871.349879,475124.246084,3778075.097979,4246688.327186,0.030442,0.33784,2170.0,524288.0,65536.0,1146151.965683,0.411056
llama70b,b200,trt,fp4,2,1024,1024,8,12,196462.062999,194901.708987,197443.411318,195010.919757,391472.982756,0.008932,0.227335,2170.0,8192.0,8192.0,196462.062999,1.0
llama70b,b200,trt,fp4,2,1024,8192,8,10,193780.391305,192354.631667,194698.72945,24287.401348,218067.792652,0.00924,0.056383,2170.0,8192.0,65536.0,196462.062999,0.98635
llama70b,b200,trt,fp4,2,8192,1024,8,10,160088.427253,158632.939351,160540.353962,1263375.90301,1424060.57557,0.011021,0.243872,2170.0,65536.0,8192.0,196462.062999,0.814857
llama70b,b200,trt,fp4,4,1024,1024,128,12,1125698.042722,1120346.60921,1131661.301646,1128171.020273,2253869.062995,0.012467,0.25527,2170.0,131072.0,131072.0,1125698.042722,1.0
llama70b,b200,trt,fp4,4,1024,1024,16,11,241610.697749,237770.648907,242716.117443,244959.593461,485793.423425,0.007276,0.197131,2170.0,16384.0,16384.0,241610.697749,1.0
llama70b,b200,trt,fp4,4,1024,1024,32,12,433276.012372,429870.380884,436409.820302,431905.447039,865181.459411,0.008056,0.200467,2170.0,32768.0,32768.0,433276.012372,1.0
llama70b,b200,trt,fp4,4,8192,1024,32,10,257487.106003,256618.549529,258506.046088,2043433.418721,2302531.687568,0.013713,0.199255,2170.0,262144.0,32768.0,433276.012372,0.59428
llama70b,b200,trt,fp4,4,1024,1024,4,11,64881.253805,64574.681214,65375.87846,65520.772489,130397.021493,0.006691,0.177543,2170.0,4096.0,4096.0,64881.253805,1.0
llama70b,b200,trt,fp4,4,1024,8192,4,10,64417.364177,64036.274191,64641.196934,8207.385896,72637.573537,0.007032,0.053184,2170.0,4096.0,32768.0,64881.253805,0.99285
llama70b,b200,trt,fp4,4,1024,1024,64,12,738816.235731,734971.835686,741439.788474,739149.351172,1477965.586903,0.009414,0.227865,2170.0,65536.0,65536.0,738816.235731,1.0
llama70b,b200,trt,fp4,4,1024,8192,64,10,681224.150015,678697.124361,683369.116349,85100.716325,766281.156165,0.010525,0.058857,2170.0,65536.0,524288.0,738816.235731,0.922048
llama70b,b200,trt,fp4,4,8192,1024,64,10,340046.005993,339474.752601,340738.938718,2726384.661553,3065099.199616,0.021064,0.249749,2170.0,524288.0,65536.0,738816.235731,0.460258
llama70b,b200,trt,fp4,4,1024,1024,8,11,123812.695688,122705.941617,124835.875311,122978.145968,246710.86389,0.007082,0.19795,2170.0,8192.0,8192.0,123812.695688,1.0
llama70b,b200,trt,fp4,4,1024,8192,8,10,124950.402168,124215.045006,125998.119907,15688.039842,140611.019559,0.007164,0.054959,2170.0,8192.0,65536.0,123812.695688,1.009189
llama70b,b200,trt,fp4,8,1024,1024,128,12,510790.815113,498829.148877,520548.742881,519720.68428,1022703.755495,0.014166,0.082691,2170.0,131072.0,131072.0,510790.815113,1.0
llama70b,b200,trt,fp4,8,1024,1024,16,14,129299.519099,127168.566762,131749.320406,131460.900794,259975.475489,0.006921,0.059596,2170.0,16384.0,16384.0,129299.519099,1.0
llama70b,b200,trt,fp4,8,1024,1024,32,11,223673.195978,219446.779172,229970.754469,223542.094089,446638.855145,0.007976,0.060675,2170.0,32768.0,32768.0,223673.195978,1.0
llama70b,b200,trt,fp4,8,1024,8192,32,10,235859.000112,234896.301137,236684.438166,29306.638612,265143.30706,0.007621,0.061013,2170.0,32768.0,262144.0,223673.195978,1.05448
llama70b,b200,trt,fp4,8,8192,1024,32,11,148076.603495,147688.17231,148556.763843,1176669.524169,1324148.137073,0.01193,0.177874,2170.0,262144.0,32768.0,223673.195978,0.662022
llama70b,b200,trt,fp4,8,1024,1024,4,12,37543.254441,37235.778758,37853.850291,37930.357408,75453.667572,0.005874,0.060173,2170.0,4096.0,4096.0,37543.254441,1.0
llama70b,b200,trt,fp4,8,1024,1024,64,12,347471.488568,340903.619713,358028.791696,348406.79561,695099.644129,0.01033,0.065331,2170.0,65536.0,65536.0,347471.488568,1.0
llama70b,b200,trt,fp4,8,1024,8192,64,10,374032.66113,372935.075352,377047.36795,46759.714935,420734.02713,0.00959,0.058585,2170.0,65536.0,524288.0,347471.488568,1.076441
llama70b,b200,trt,fp4,8,1024,1024,8,12,73326.81825,72063.897772,73956.872766,73206.020196,146112.016836,0.006084,0.054907,2170.0,8192.0,8192.0,73326.81825,1.0
llama70b,b200,trt,fp4,8,1024,8192,8,10,70925.346157,70166.265341,71267.440694,8906.4157,79814.750994,0.006311,0.051807,2170.0,8192.0,65536.0,73326.81825,0.96725
llama70b,b200,trt,fp8,1,1024,1024,128,13,1879450.109367,1869090.888264,1883570.581815,1882498.472296,3763029.068347,0.029852,0.672615,2170.0,131072.0,131072.0,1879450.109367,1.0
llama70b,b200,trt,fp8,1,8192,1024,128,11,481829.501385,480369.489632,482840.809089,3868166.672532,4349996.173917,0.069677,50.082394,2170.0,1048576.0,131072.0,1879450.109367,0.256367
llama70b,b200,trt,fp8,1,1024,1024,16,14,438307.543845,438103.232974,438602.028013,442973.476496,881281.020341,0.016058,0.399749,2170.0,16384.0,16384.0,438307.543845,1.0
llama70b,b200,trt,fp8,1,1024,1024,32,13,774808.000081,774220.770255,775357.899762,772414.901105,1547165.079839,0.017993,0.467382,2170.0,32768.0,32768.0,774808.000081,1.0
llama70b,b200,trt,fp8,1,1024,1024,4,12,118892.122,118745.037882,119635.026253,120054.841545,238946.963545,0.014607,0.37815,2170.0,4096.0,4096.0,118892.122,1.0
llama70b,b200,trt,fp8,1,1024,1024,64,13,1283931.683629,1281980.19089,1287617.286891,1284510.57923,2568442.262859,0.021651,0.565971,2170.0,65536.0,65536.0,1283931.683629,1.0
llama70b,b200,trt,fp8,1,8192,1024,64,11,471057.239188,469964.711601,472619.869818,3771234.042533,4246005.367989,0.061077,0.597047,2170.0,524288.0,65536.0,1283931.683629,0.366887
llama70b,b200,trt,fp8,1,1024,1024,8,11,234344.4567,233853.056605,234703.638601,232617.147607,466957.956444,0.01497,0.382915,2170.0,8192.0,8192.0,234344.4567,1.0
llama70b,b200,trt,fp8,2,1024,1024,128,12,1493215.031138,1492194.869937,1502819.131684,1496495.384403,2989710.415541,0.018797,0.423137,2170.0,131072.0,131072.0,1493215.031138,1.0
llama70b,b200,trt,fp8,2,1024,1024,16,12,354682.071294,354068.806901,354935.695722,358487.329185,713139.853684,0.009898,0.250034,2170.0,16384.0,16384.0,354682.071294,1.0
llama70b,b200,trt,fp8,2,1024,1024,32,11,632721.647045,631413.283068,633021.369007,630797.156856,1263441.830059,0.010996,0.289579,2170.0,32768.0,32768.0,632721.647045,1.0
llama70b,b200,trt,fp8,2,1024,1024,4,12,89601.45024,89053.492494,89671.008079,90477.718203,180079.168443,0.009691,0.250425,2170.0,4096.0,4096.0,89601.45024,1.0
llama70b,b200,trt,fp8,2,8192,1024,4,10,79530.162562,79420.742695,79586.321134,635573.812651,714928.73073,0.01096,0.323041,2170.0,32768.0,4096.0,89601.45024,0.887599
llama70b,b200,trt,fp8,2,1024,1024,64,13,1029438.514072,1028012.92201,1033303.421862,1029969.41803,2059341.178562,0.013499,0.35906,2170.0,65536.0,65536.0,1029438.514072,1.0
llama70b,b200,trt,fp8,2,1024,1024,8,13,178841.241608,178560.901246,179077.041909,177520.25243,356361.494038,0.0098,0.253082,2170.0,8192.0,8192.0,178841.241608,1.0
llama70b,b200,trt,fp8,2,8192,1024,8,10,140536.00385,140424.133946,140740.212155,1109596.725699,1250132.729549,0.012493,0.337719,2170.0,65536.0,8192.0,178841.241608,0.785814
llama70b,b200,trt,fp8,4,1024,1024,128,12,1044842.312357,1043202.526128,1046020.288604,1047303.55484,2091979.97523,0.013428,0.293528,2170.0,131072.0,131072.0,1044842.312357,1.0
llama70b,b200,trt,fp8,4,8192,1024,128,10,337956.827885,337656.249337,338894.761179,2715909.736662,3051101.902283,0.04261,0.441536,2170.0,1048576.0,131072.0,1044842.312357,0.323452
llama70b,b200,trt,fp8,4,1024,1024,16,13,239031.328716,238279.113972,239412.063149,241731.823662,480607.227099,0.007347,0.194462,2170.0,16384.0,16384.0,239031.328716,1.0
llama70b,b200,trt,fp8,4,1024,1024,32,11,435323.102453,435023.101052,435507.168019,434003.988197,869269.164091,0.007997,0.21152,2170.0,32768.0,32768.0,435323.102453,1.0
llama70b,b200,trt,fp8,4,8192,1024,32,10,233289.128249,233214.206733,233823.323781,1853349.503954,2086145.665688,0.015116,0.248718,2170.0,262144.0,32768.0,435323.102453,0.535899
llama70b,b200,trt,fp8,4,1024,1024,4,12,65331.346288,65195.843472,65526.473569,65989.114902,131301.608191,0.006622,0.18595,2170.0,4096.0,4096.0,65331.346288,1.0
llama70b,b200,trt,fp8,4,8192,1024,4,10,56518.616271,56368.993122,56586.938609,451763.572498,508068.653343,0.007708,0.229355,2170.0,32768.0,4096.0,65331.346288,0.865107
llama70b,b200,trt,fp8,4,1024,1024,64,11,707520.394739,705118.532974,708107.380132,708096.262933,1415359.794336,0.009839,0.252053,2170.0,65536.0,65536.0,707520.394739,1.0
llama70b,b200,trt,fp8,4,8192,1024,64,10,293568.425228,293475.409889,293828.5168,2352895.653649,2646160.605749,0.024398,0.302389,2170.0,524288.0,65536.0,707520.394739,0.414926
llama70b,b200,trt,fp8,4,1024,1024,8,12,124952.917391,124397.181155,125214.150871,124056.687328,248982.885187,0.007008,0.191614,2170.0,8192.0,8192.0,124952.917391,1.0
llama70b,b200,trt,fp8,8,1024,1024,128,12,519062.96474,517871.716172,520701.216085,520222.053904,1039266.227331,0.013913,0.078949,2170.0,131072.0,131072.0,519062.96474,1.0
llama70b,b200,trt,fp8,8,8192,1024,128,10,212055.945073,211270.523185,212440.393257,1701963.54173,1914458.42787,0.034107,0.348323,2170.0,1048576.0,131072.0,519062.96474,0.408536
llama70b,b200,trt,fp8,8,1024,1024,16,12,136652.822378,135466.135144,137140.761784,138321.54663,274760.360456,0.006542,0.052736,2170.0,16384.0,16384.0,136652.822378,1.0
llama70b,b200,trt,fp8,8,1024,1024,32,13,239144.665028,236451.189314,239824.894675,238388.187914,477532.852941,0.007445,0.054177,2170.0,32768.0,32768.0,239144.665028,1.0
llama70b,b200,trt,fp8,8,1024,1024,4,12,40402.48833,40213.041423,40443.063389,40806.309389,81200.097566,0.005457,0.049353,2170.0,4096.0,4096.0,40402.48833,1.0
llama70b,b200,trt,fp8,8,1024,1024,64,11,366392.872027,360233.052043,368202.806332,368143.861095,732950.942269,0.009731,0.060671,2170.0,65536.0,65536.0,366392.872027,1.0
llama70b,b200,trt,fp8,8,8192,1024,64,10,180034.857485,179449.17348,180249.061289,1442992.715732,1622794.233298,0.019992,0.270771,2170.0,524288.0,65536.0,366392.872027,0.491371
llama70b,b200,trt,fp8,8,1024,1024,8,11,78216.587139,77763.082361,78488.369271,77867.76722,155855.436928,0.005697,0.051117,2170.0,8192.0,8192.0,78216.587139,1.0
llama70b,b200,vllm,fp4,1,1024,1024,16,13,516812.355295,503481.631112,519657.686787,522313.998323,1039126.353619,0.013722,0.071415,2170.0,16384.0,16384.0,516812.355295,1.0
llama70b,b200,vllm,fp4,1,1024,8192,16,11,487168.976801,472466.91893,488275.812646,61120.418349,548289.395151,0.014703,0.076409,2170.0,16384.0,131072.0,516812.355295,0.942642
llama70b,b200,vllm,fp4,1,8192,1024,16,10,318644.954177,316136.790219,322807.492008,2556391.032182,2875690.955548,0.021802,0.457813,2170.0,131072.0,16384.0,516812.355295,0.616558
llama70b,b200,vllm,fp4,1,1024,1024,32,13,932594.975339,906416.571499,936795.532277,929644.93355,1862239.908889,0.015016,0.074363,2170.0,32768.0,32768.0,932594.975339,1.0
llama70b,b200,vllm,fp4,1,1024,8192,32,11,837294.395132,836338.648161,839769.500952,103899.695521,941253.057136,0.017263,0.084161,2170.0,32768.0,262144.0,932594.975339,0.897811
llama70b,b200,vllm,fp4,1,8192,1024,32,10,447310.148432,446316.854047,449966.698821,3560721.603605,3999989.773956,0.031672,0.477697,2170.0,262144.0,32768.0,932594.975339,0.47964
llama70b,b200,vllm,fp4,1,1024,1024,4,13,140491.999364,135290.91595,141471.518178,141862.4224,282357.956825,0.012603,0.069377,2170.0,4096.0,4096.0,140491.999364,1.0
llama70b,b200,vllm,fp4,1,1024,8192,4,11,139123.837526,133702.844261,140061.021229,17753.397489,156877.235015,0.013037,0.070986,2170.0,4096.0,32768.0,140491.999364,0.990262
llama70b,b200,vllm,fp4,1,8192,1024,4,10,120666.906638,116512.663004,121062.578987,964056.619944,1084723.526582,0.014451,0.435459,2170.0,32768.0,4096.0,140491.999364,0.858888
llama70b,b200,vllm,fp4,1,1024,1024,64,12,1568656.921294,1564922.777771,1573673.911215,1566583.954634,3138021.114324,0.017761,0.087691,2170.0,65536.0,65536.0,1568656.921294,1.0
llama70b,b200,vllm,fp4,1,1024,8192,64,11,1363877.024442,1336733.877343,1365974.906011,170320.909143,1534169.425926,0.021036,0.09958,2170.0,65536.0,524288.0,1568656.921294,0.869455
llama70b,b200,vllm,fp4,1,8192,1024,64,10,554931.839171,553470.198984,560106.246902,4443877.339173,5002032.390055,0.051637,0.510075,2170.0,524288.0,65536.0,1568656.921294,0.353762
llama70b,b200,vllm,fp4,1,1024,1024,8,13,276193.205534,269643.908621,277177.787371,274153.137861,550346.343394,0.012962,0.069972,2170.0,8192.0,8192.0,276193.205534,1.0
llama70b,b200,vllm,fp4,1,1024,8192,8,11,263636.844333,257020.879685,265250.670179,33042.836818,296679.681151,0.013601,0.072454,2170.0,8192.0,65536.0,276193.205534,0.954538
llama70b,b200,vllm,fp4,1,8192,1024,8,10,205589.774973,205342.462131,210677.5175,1638658.912527,1828816.100594,0.017079,0.449897,2170.0,65536.0,8192.0,276193.205534,0.744369
llama70b,b200,vllm,fp4,2,1024,1024,16,13,351559.1847,334212.553457,354654.238263,345234.316602,706860.836309,0.010004,0.064461,2170.0,16384.0,16384.0,351559.1847,1.0
llama70b,b200,vllm,fp4,2,1024,8192,16,11,335062.733816,332875.212222,346002.099966,41784.043292,377099.840938,0.01066,0.076597,2170.0,16384.0,131072.0,351559.1847,0.953076
llama70b,b200,vllm,fp4,2,8192,1024,16,10,232676.319235,231436.282194,234098.37176,1870290.143333,2099845.542893,0.014815,0.302661,2170.0,131072.0,16384.0,351559.1847,0.661841
llama70b,b200,vllm,fp4,2,1024,1024,32,13,605598.09026,598000.531607,625626.945955,610437.196149,1209280.515392,0.011299,0.077595,2170.0,32768.0,32768.0,605598.09026,1.0
llama70b,b200,vllm,fp4,2,1024,8192,32,11,606412.040227,601046.803257,609480.862573,75292.256454,681704.29668,0.011852,0.059941,2170.0,32768.0,262144.0,605598.09026,1.001344
llama70b,b200,vllm,fp4,2,8192,1024,32,10,330119.73191,327474.769474,330365.418169,2618094.135785,2952035.755164,0.02103,0.321857,2170.0,262144.0,32768.0,605598.09026,0.545114
llama70b,b200,vllm,fp4,2,1024,1024,4,13,93939.286566,91860.060428,95985.572732,94857.976911,188797.263478,0.009439,0.063415,2170.0,4096.0,4096.0,93939.286566,1.0
llama70b,b200,vllm,fp4,2,1024,8192,4,11,95482.014473,93265.17708,96177.111131,12167.420754,107666.340223,0.00949,0.065838,2170.0,4096.0,32768.0,93939.286566,1.016423
llama70b,b200,vllm,fp4,2,8192,1024,4,10,83533.139428,81296.426228,84142.105136,664788.392335,750913.105431,0.010412,0.300267,2170.0,32768.0,4096.0,93939.286566,0.889225
llama70b,b200,vllm,fp4,2,1024,1024,64,12,1028243.820256,1015625.35382,1033731.263959,1026866.55251,2056951.25227,0.013052,0.075744,2170.0,65536.0,65536.0,1028243.820256,1.0
llama70b,b200,vllm,fp4,2,1024,8192,64,11,979380.37727,977421.166596,980332.611944,122249.939791,1101664.889306,0.014628,0.069472,2170.0,65536.0,524288.0,1028243.820256,0.952479
llama70b,b200,vllm,fp4,2,8192,1024,64,10,412247.650157,401381.210415,415380.774153,3274096.197279,3715908.789609,0.0343,0.44098,2170.0,524288.0,65536.0,1028243.820256,0.400924
llama70b,b200,vllm,fp4,2,1024,1024,8,12,189900.368868,189370.18778,190784.110657,188337.820204,378398.061654,0.009409,0.05476,2170.0,8192.0,8192.0,189900.368868,1.0
llama70b,b200,vllm,fp4,2,1024,8192,8,11,184586.433804,178668.928762,185721.925797,23131.662367,207721.513525,0.009696,0.065185,2170.0,8192.0,65536.0,189900.368868,0.972017
llama70b,b200,vllm,fp4,2,8192,1024,8,10,149188.397154,148858.370927,149832.042354,1177974.812088,1327099.768327,0.011766,0.301869,2170.0,65536.0,8192.0,189900.368868,0.785614
llama70b,b200,vllm,fp4,4,1024,1024,16,12,215370.661532,201983.957778,216367.248224,218120.426148,433034.016894,0.008112,0.069149,2170.0,16384.0,16384.0,215370.661532,1.0
llama70b,b200,vllm,fp4,4,1024,8192,16,11,223749.880276,214835.780535,225388.093177,28071.751157,251821.631433,0.00797,0.070426,2170.0,16384.0,131072.0,215370.661532,1.038906
llama70b,b200,vllm,fp4,4,8192,1024,16,10,155175.841312,150453.179681,155869.761699,1244828.349357,1400423.127779,0.010995,0.228615,2170.0,131072.0,16384.0,215370.661532,0.720506
llama70b,b200,vllm,fp4,4,1024,1024,32,13,359959.88031,350220.673269,363851.9684,357424.595659,718781.113385,0.009235,0.070298,2170.0,32768.0,32768.0,359959.88031,1.0
llama70b,b200,vllm,fp4,4,1024,8192,32,11,395959.295462,380008.34269,397005.423448,49162.395931,445121.691393,0.009017,0.072508,2170.0,32768.0,262144.0,359959.88031,1.10001
llama70b,b200,vllm,fp4,4,8192,1024,32,10,220721.149128,218867.690968,221832.335036,1752341.320363,1973758.79466,0.01542,0.240425,2170.0,262144.0,32768.0,359959.88031,0.613183
llama70b,b200,vllm,fp4,4,1024,1024,4,12,61065.145026,58396.376952,61509.413203,61812.896932,122727.483849,0.007222,0.068181,2170.0,4096.0,4096.0,61065.145026,1.0
llama70b,b200,vllm,fp4,4,1024,8192,4,11,60437.023754,58124.386392,60609.666831,7712.28371,68149.307464,0.007492,0.070411,2170.0,4096.0,32768.0,61065.145026,0.989714
llama70b,b200,vllm,fp4,4,8192,1024,4,10,53650.530896,53262.618567,53721.32038,428635.74541,482286.276306,0.008116,0.221017,2170.0,32768.0,4096.0,61065.145026,0.878579
llama70b,b200,vllm,fp4,4,1024,1024,64,13,576532.944642,544757.251088,585849.024634,576792.890237,1153325.83488,0.011392,0.078166,2170.0,65536.0,65536.0,576532.944642,1.0
llama70b,b200,vllm,fp4,4,1024,8192,64,11,645773.700422,624927.207103,649633.017337,78336.541967,726404.396804,0.011052,0.078377,2170.0,65536.0,524288.0,576532.944642,1.120099
llama70b,b200,vllm,fp4,4,8192,1024,64,10,281221.125128,279212.94489,284330.963122,2249603.870474,2534864.784046,0.024571,0.374495,2170.0,524288.0,65536.0,576532.944642,0.48778
llama70b,b200,vllm,fp4,4,1024,1024,8,13,116199.074998,111662.640972,116909.651537,114847.832257,231539.859598,0.007684,0.069709,2170.0,8192.0,8192.0,116199.074998,1.0
llama70b,b200,vllm,fp4,4,1024,8192,8,11,117298.908523,112490.61985,117967.704461,14732.038175,132000.528485,0.007629,0.069589,2170.0,8192.0,65536.0,116199.074998,1.009465
llama70b,b200,vllm,fp4,4,8192,1024,8,10,97441.361993,93992.468559,97949.691503,768260.741134,866785.965884,0.009002,0.223509,2170.0,65536.0,8192.0,116199.074998,0.838573
llama70b,b200,vllm,fp4,8,1024,1024,16,13,114078.53674,109558.543426,114448.088806,115063.575763,229371.478243,0.007506,0.066813,2170.0,16384.0,16384.0,114078.53674,1.0
llama70b,b200,vllm,fp4,8,1024,8192,16,11,123609.688238,118382.767619,123775.792929,15491.597813,139117.810095,0.007187,0.068365,2170.0,16384.0,131072.0,114078.53674,1.083549
llama70b,b200,vllm,fp4,8,8192,1024,16,10,88098.068957,84437.364926,88788.340693,705936.839374,795063.021647,0.00949,0.183895,2170.0,131072.0,16384.0,114078.53674,0.772258
llama70b,b200,vllm,fp4,8,1024,1024,32,13,190737.755639,177053.974518,192904.569064,189184.430609,380872.157878,0.008676,0.068745,2170.0,32768.0,32768.0,190737.755639,1.0
llama70b,b200,vllm,fp4,8,1024,8192,32,10,212357.783947,210177.226813,221177.959611,26303.467428,238724.174567,0.008366,0.086353,2170.0,32768.0,262144.0,190737.755639,1.113349
llama70b,b200,vllm,fp4,8,8192,1024,32,10,129120.506713,126771.426053,131057.163021,1024089.812919,1154636.6839,0.012878,0.197256,2170.0,262144.0,32768.0,190737.755639,0.676953
