group,left_ticker,left_company,right_ticker,right_company,observations,start_date,end_date,pearson_corr,beta_left_to_right,same_direction_share
Server OEM/EMS/ODM,0992.HK,Lenovo,PSTG,Pure Storage,77,2020-02-28,2026-06-15,0.2425319820455939,0.25090933438980517,0.5844155844155844
Server OEM/EMS/ODM,3231.TW,Wistron,6701.T,NEC,77,2020-02-28,2026-06-15,0.242224546944634,0.3014348241690016,0.6233766233766234
Server OEM/EMS/ODM,3231.TW,Wistron,SANM,Sanmina,77,2020-02-28,2026-06-15,0.24038793269706216,0.24388772637836398,0.6363636363636364
Server OEM/EMS/ODM,3231.TW,Wistron,PSTG,Pure Storage,77,2020-02-28,2026-06-15,0.23973586107569253,0.20196986084523813,0.6363636363636364
Server OEM/EMS/ODM,002475.SZ,Luxshare Precision,2376.TW,GIGABYTE,77,2020-02-28,2026-06-15,0.23940779883685556,0.26478074465838936,0.6363636363636364
Server OEM/EMS/ODM,000977.SZ,Inspur Electronic Information,3706.TW,MiTAC Holdings,77,2020-02-28,2026-06-15,0.23671199047002414,0.244829074923074,0.6363636363636364
Server OEM/EMS/ODM,2357.TW,ASUSTeK Computer,3706.TW,MiTAC Holdings,77,2020-02-28,2026-06-15,0.23133952288192386,0.1605289570406445,0.6623376623376623
Server OEM/EMS/ODM,002475.SZ,Luxshare Precision,3231.TW,Wistron,77,2020-02-28,2026-06-15,0.23103378182024167,0.2848971947986617,0.5584415584415584
Server OEM/EMS/ODM,2382.TW,Quanta Computer,FLEX,Flex Ltd,77,2020-02-28,2026-06-15,0.22983132893437427,0.20043801863416758,0.5844155844155844
Server OEM/EMS/ODM,2324.TW,Compal Electronics,PSTG,Pure Storage,77,2020-02-28,2026-06-15,0.22736125073035512,0.12921759754513912,0.5714285714285714
